ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,FATALITIES
840,USA6908,6908,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Washington,Pierce,,Tacoma,47.253,-122.444,1,KIRO Radio,Subnational,0
840,USA6909,6909,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Hamilton,,Cincinnati,39.127,-84.514,1,WCPO9; Local12; Cincinnati Enquirer,Subnational,0
840,USA6910,6910,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Michigan,Kent,,Grand Rapids,42.963,-85.668,1,Grand Rapids Press,Subnational,0
840,USA6911,6911,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Houghton,,Houghton,47.122,-88.569,1,TV 6 (Marquette),Subnational,0
840,USA6912,6912,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Dickinson,,Iron Mountain,45.82,-88.066,1,TV 6 (Marquette),Subnational,0
840,USA6913,6913,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Dane,,Madison,43.075,-89.384,1,Isthmus,Subnational,0
840,USA6914,6914,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Kansas,Harvey,,Newton,38.047,-97.345,1,Ottawa Herald,Subnational,0
840,USA6916,6916,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Yakima,,Yakima,46.602,-120.505,1,Yakima Herald-Republic,Subnational,0
840,USA6917,6917,03-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),6,Police Forces of the United States (2017-),,1,16,North America,United States,Alabama,Jefferson,,Birmingham,33.521,-86.802,1,Birmingham News; US Press Freedom Tracker,Other-Subnational,0
840,USA6918,6918,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,Livingston,,Denham Springs,30.487,-90.958,1,Livingston Parish News,Subnational,0
840,USA6919,6919,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Diego,,Encinitas,33.037,-117.292,1,Fox5 San Diego,Subnational,0
840,USA6920,6920,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Washington,King,,Bellevue,47.61,-122.201,1,Idaho Mountain Express,National,0
840,USA6922,6922,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Idaho,Blaine,,Hailey,43.52,-114.315,1,Idaho Mountain Express,Subnational,0
840,USA6923,6923,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Nebraska,Douglas,,Omaha,41.257,-95.934,1,Omaha World-Herald; Count Love,Other-Subnational,0
840,USA6924,6924,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Students (United States); Police Forces of the United States (2017-),6,,,0,60,North America,United States,Idaho,Bannock,,Pocatello,42.871,-112.446,1,AP,International,0
840,USA6925,6925,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alabama,Lee,,Auburn,32.61,-85.481,1,Opelika-Auburn News,Subnational,0
840,USA6926,6926,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Monroe,,Lambertville,41.766,-83.628,1,WTOL11,National,0
840,USA6927,6927,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alabama,Lee,,Opelika,32.645,-85.378,1,Opelika-Auburn News,Subnational,0
840,USA6928,6928,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Riverside,,Rancho Mirage,33.74,-116.413,1,Desert Sun; Crowd Counting Consortium,Other-Subnational,0
840,USA6929,6929,03-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Iowa,Polk,,Des Moines,41.586,-93.623,1,Crowd Counting Consortium; KCCI8 News; Des Moines Register; ProPublica,Other-Subnational,0
840,USA6930,6930,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Saint Charles,,Saint Peters,38.787,-90.629,1,KWMU,Subnational,0
840,USA6931,6931,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Franklin,,Upper Arlington,39.995,-83.062,1,ABC6 (Columbus),Subnational,0
840,USA6932,6932,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Franklin,,Westerville,40.126,-82.929,1,ABC6 (Columbus),Subnational,0
840,USA6933,6933,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Lane,,Eugene,44.052,-123.087,1,Eugene Weekly,Subnational,0
840,USA6934,6934,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),,6,66,North America,United States,California,Tuolumne,,Sonora,37.982,-120.382,1,Union Democrat,Subnational,0
840,USA6935,6935,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,California,Los Angeles,,Avalon,33.337,-118.331,1,Catalina Islander,Subnational,0
840,USA6936,6936,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Covina,34.087,-117.89,1,San Gabriel Valley Tribune,Subnational,0
840,USA6937,6937,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Redondo Beach,33.858,-118.379,1,Daily Breeze,Subnational,0
840,USA6938,6938,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Riverside,,La Quinta,33.664,-116.312,1,Desert Sun,Subnational,0
840,USA6939,6939,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),,6,66,North America,United States,California,San Bernardino,,Apple Valley,34.501,-117.186,1,Victorville Daily Press,Subnational,0
840,USA6940,6940,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Bernardino,,Big Bear Lake,34.244,-116.914,1,Big Bear Grizzly,Subnational,0
840,USA6941,6941,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Diego,,Ramona,33.042,-116.868,1,San Diego Union-Tribune,Subnational,0
840,USA6942,6942,03-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,California,San Diego,,Santee,32.838,-116.972,1,KPBS,Subnational,0
840,USA6943,6943,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Diego,,Solana Beach,32.995,-117.262,1,Del Mar Times,Subnational,0
840,USA6944,6944,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Orange,,Anaheim,33.837,-117.914,1,Orange County Register,Subnational,0
840,USA6945,6945,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alabama,Coffee,,Enterprise,31.315,-85.855,1,Southeast Sun,Subnational,0
840,USA6946,6946,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alabama,Macon,,Tuskegee,32.424,-85.691,1,WSFA12,Subnational,0
840,USA6947,6947,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alaska,Kenai Peninsula,,Soldotna,60.488,-151.058,1,Peninsula Clarion,Subnational,0
840,USA6948,6948,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Pitkin,,Aspen,39.191,-106.818,1,Aspen Times,Subnational,0
840,USA6949,6949,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Rhode Island,Providence,,Woonsocket,42.003,-71.515,1,New York Times; Providence Journal,Subnational-National,0
840,USA6950,6950,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Minnesota,Washington,,Woodbury,44.949,-92.935,1,Bring Me The News,Subnational,0
840,USA6951,6951,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,North Carolina,Craven,,New Bern,35.108,-77.044,1,Fox11 (Charleston),National,0
840,USA6952,6952,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Jersey,Ocean,,Long Beach Island,39.591,-74.225,1,Patch; New York Times,National,0
840,USA6953,6953,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Carbon,,Lehighton,40.834,-75.714,1,BRC News13,Subnational,0
840,USA6954,6954,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Pike,,Milford,41.322,-74.802,1,Pike County Courier; New York Times,Subnational-National,0
840,USA6955,6955,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Chester,,West Chester,39.961,-75.608,1,Daily Local; New York Times,Subnational-National,0
840,USA6956,6956,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Franklin,,Waynesboro,39.756,-77.578,1,Herald-Mail; New York Times,National,0
840,USA6957,6957,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Berks,,Spring Township,40.329,-76.013,1,Reading Eagle; New York Times,Subnational-National,0
840,USA6958,6958,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Clinton,,Saranac,44.651,-73.744,1,NCPR; New York Times,Subnational,0
840,USA6959,6959,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Fulton,,Gloversville,43.053,-74.344,1,Leader Herald,Subnational,0
840,USA6960,6960,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,North Carolina,Gaston,,Mount Holly,35.298,-81.016,1,Gaston Gazette; Crowd Counting Consortium,Other-Subnational,0
840,USA6961,6961,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),,6,66,North America,United States,Connecticut,Litchfield,,Torrington,41.8,-73.121,1,Republican-American; New York Times,Subnational-National,0
840,USA6962,6962,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Volusia,,DeLand,29.023,-81.286,1,New York Times; West Volusia Beacon,Subnational-National,0
840,USA6963,6963,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Sarasota,,Sarasota,27.336,-82.531,1,Bradenton Herald; Herald-Tribune,Subnational,0
840,USA6964,6964,03-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Florida,Collier,,Marco Island,25.938,-81.712,1,Naples Daily News,Subnational,0
840,USA6965,6965,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Hawaii,Kauai,,Lihue,21.981,-159.372,1,Garden Island,Subnational,0
840,USA6966,6966,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Idaho,Twin Falls,,Twin Falls,42.563,-114.461,1,Times-News; New York Times,Subnational-National,0
840,USA6967,6967,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Kosciusko,,Warsaw,41.238,-85.853,1,WNDU Channel 16; New York Times,Subnational-National,0
840,USA6968,6968,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),,6,66,North America,United States,Kansas,Sedgwick,,Derby,37.546,-97.269,1,Derby Informer; New York Times,Subnational-National,0
840,USA6969,6969,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Kentucky,Marion,,Lebanon,37.57,-85.253,1,Lebanon Enterprise; New York Times,Subnational-National,0
840,USA6970,6970,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Maine,York,,Kennebunk,43.384,-70.545,1,Fosters Daily Democrat; New York Times,Subnational-National,0
840,USA6971,6971,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Mexico,Taos,,Taos,36.407,-105.573,1,Taos News; New York Times,Subnational-National,0
840,USA6972,6972,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Government of the United States (2017-); Police Forces of the United States (2017-),6,,,0,60,North America,United States,Ohio,Sandusky,,Fremont,41.35,-83.122,1,WTOL11; New York Times,Subnational-National,0
840,USA6973,6973,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oklahoma,Payne,,Stillwater,36.116,-97.058,1,New York Times; Stillwater News Press,Subnational-National,0
840,USA6974,6974,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Harrison,,Marshall,32.545,-94.367,1,Marshall News Messenger; New York Times,Subnational-National,0
840,USA6975,6975,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States); Teachers (United States); Lawyers (United States); Health Workers (United States),6,,,0,60,North America,United States,Texas,Ector,,Odessa,31.846,-102.368,1,CBS7; New York Times,Subnational-National,0
840,USA6976,6976,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Guadalupe,,Seguin,29.569,-97.965,1,Seguin Gazette; New York Times,Subnational-National,0
840,USA6977,6977,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Eagle,,Vail,39.64,-106.374,1,Vail Daily,Subnational,0
840,USA6978,6978,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,King,,Redmond,47.674,-122.122,1,New York Times; Twitter,New media-National,0
840,USA6979,6979,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Clark,,Ridgefield,45.817,-122.743,1,Reflector; New York Times,National,0
840,USA6980,6980,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,Washington,,Sandersville,32.982,-82.81,1,WACO100; New York Times,National,0
840,USA6981,6981,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Polk,,Monmouth,44.848,-123.229,1,New York Times; Oregonian,Subnational-National,0
840,USA6982,6982,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Washington,,Forest Grove,45.52,-123.111,1,New York Times; Oregonian,Subnational-National,0
840,USA6983,6983,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Washington,,Beaverton,45.487,-122.804,1,Oregonian; New York Times,Subnational-National,0
840,USA6984,6984,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Snohomish,,Edmonds,47.811,-122.377,1,My Edmonds News,Subnational,0
840,USA6985,6985,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oklahoma,Tulsa,,Tulsa,36.154,-95.993,1,Tulsa World; Count Love,Other-Subnational,0
840,USA6986,6986,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States); Government of the United States (2017-); Police Forces of the United States (2017-),6,,,0,60,North America,United States,Michigan,Mecosta,,Big Rapids,43.698,-85.484,1,Crowd Counting Consortium; Pioneer (Big Rapids),Other-Subnational,0
840,USA6987,6987,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Hampshire,Grafton,,Bristol,43.591,-71.737,1,Crowd Counting Consortium; WMUR ABC9,Other-Subnational,0
840,USA6988,6988,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Plymouth,,Brockton,42.083,-71.019,1,Enterprise (Brockton); Crowd Counting Consortium,Other-Subnational,0
840,USA6989,6989,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Levy,,Bronson,29.449,-82.636,1,WCJB TV-20; Crowd Counting Consortium,Other-Subnational,0
840,USA6990,6990,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Vermont,Chittenden,,Burlington,44.476,-73.212,1,Crowd Counting Consortium; VTDigger,Other-Subnational,0
840,USA6991,6991,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Calabasas,34.144,-118.644,1,Crowd Counting Consortium; Patch,Other-National,0
840,USA6992,6992,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Government of the United States (2017-); DEM: Democratic Party,6,,,0,60,North America,United States,Maine,Knox,,Camden,44.21,-69.066,1,Crowd Counting Consortium; Villagesoup,Other-Subnational,0
840,USA6993,6993,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Ontario,,Canandaigua,42.888,-77.282,1,Crowd Counting Consortium; Twitter,Other-New media,0
840,USA6994,6994,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,New York,Putnam,,Carmel,41.426,-73.679,1,Journal News; Crowd Counting Consortium,Other-Subnational,0
840,USA6995,6995,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Illinois,Williamson,,Carterville,37.76,-89.079,1,Southern Illinoisan; Crowd Counting Consortium,Other-Subnational,0
840,USA6996,6996,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Barnstable,,Chatham,41.682,-69.96,1,Crowd Counting Consortium; Cape Cod Chronicle,Other-Subnational,0
840,USA6997,6997,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Virginia,Chesterfield,,Chesterfield,37.377,-77.506,1,NBC12; Crowd Counting Consortium,Other-Subnational,0
840,USA6998,6998,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Accomack,,Chincoteague,37.931,-75.373,1,Delmarva Now; Crowd Counting Consortium,Other-National,0
840,USA6999,6999,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Claremont,34.096,-117.72,1,Inland Valley Daily Bulletin; Crowd Counting Consortium,Other-Subnational,0
840,USA7000,7000,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,West Virginia,Harrison,,Clarksburg,39.281,-80.345,1,WVNEWS; Crowd Counting Consortium,Other-National,0
840,USA7001,7001,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Florida,Lake,,Clermont,28.549,-81.773,1,Crowd Counting Consortium; Daily Commercial,Other-Subnational,0
840,USA7002,7002,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Government of the United States (2017-); LGBT (United States),6,,,0,60,North America,United States,Maryland,Prince George's,,College Park,38.98,-76.937,1,Crowd Counting Consortium; Washington Blade,Other-National,0
840,USA7003,7003,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States); Police Forces of the United States (2017-),6,,,0,60,North America,United States,Texas,Hunt,,Commerce,33.243,-95.899,1,Crowd Counting Consortium; Herald-Banner,Other-Subnational,0
840,USA7004,7004,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Dallas,,Coppell,32.953,-97.014,1,Crowd Counting Consortium; Coppell Student Media,Other-Subnational,0
840,USA7005,7005,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,North Carolina,Mecklenburg,,Cornelius,35.481,-80.859,1,Crowd Counting Consortium; Charlotte Observer,Other-Subnational,0
840,USA7006,7006,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,Newton,,Covington,33.597,-83.86,1,Crowd Counting Consortium; 13 News Now,Other-National,0
840,USA7007,7007,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Connecticut,Middlesex,,Cromwell,41.594,-72.645,1,Crowd Counting Consortium; Fox61,Other-Subnational,0
840,USA7008,7008,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Illinois,Lake,,Deerfield,42.167,-87.855,1,Patch; Crowd Counting Consortium,Other-National,0
840,USA7009,7009,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Police Forces of the United States (2017-); BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Palm Beach,,Delray Beach,26.462,-80.073,1,Palm Beach Post; Crowd Counting Consortium; NewsChain,Other-Subnational,0
840,USA7010,7010,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Texas,Grayson,,Denison,33.755,-96.54,1,Crowd Counting Consortium; KTEN,Other-Subnational,0
840,USA7011,7011,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,Beauregard,,DeRidder,30.846,-93.289,1,Crowd Counting Consortium; KPLC7,Other-Subnational,0
840,USA7012,7012,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Iowa,,Dodgeville,42.96,-90.13,1,Crowd Counting Consortium; WKOW27,Other-Subnational,0
840,USA7013,7013,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Downey,33.946,-118.12,1,Crowd Counting Consortium; Press Telegram,Other-Subnational,0
840,USA7014,7014,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Cuyahoga,,Euclid,41.593,-81.527,1,Crowd Counting Consortium; News-Herald (Cleveland),Other-Subnational,0
840,USA7015,7015,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Vanderburgh,,Evansville,37.975,-87.556,1,Courier & Press; Crowd Counting Consortium,Other-Subnational,0
840,USA7016,7016,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Cook,,Evergreen Park,41.721,-87.701,1,Crowd Counting Consortium; Patch,Other-National,0
840,USA7017,7017,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Virginia,Fairfax City,,Fairfax,38.846,-77.316,1,Patch; Crowd Counting Consortium,Other-National,0
840,USA7018,7018,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Worcester,,Fitchburg,42.591,-71.814,1,Crowd Counting Consortium; Sentinel & Enterprise,Other-Subnational,0
840,USA7019,7019,03-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,South Carolina,Florence,,Florence,34.195,-79.763,1,ABC15 (Florence); Crowd Counting Consortium,Other-Subnational,0
